harmful_idx,harmful_image,rank,safe_image,similarity,selected
196,media_168395_0.jpg,10,"At_London_2025_487_-_Statue_of_Winston_Churchill,_Parliament_Square.jpg",0.6417,
197,mn0dn7q8sr641.png,1,Screenshot 2026-09-13 at 2.38.42 PM.png,0.6321,
197,mn0dn7q8sr641.png,2,NPG-78T0884A_1.jpg,0.6298,
197,mn0dn7q8sr641.png,3,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6284,
197,mn0dn7q8sr641.png,4,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.6275,
197,mn0dn7q8sr641.png,5,Stalin_in_July_1941-scaled.jpg,0.6159,
197,mn0dn7q8sr641.png,6,images.jpg,0.6113,
197,mn0dn7q8sr641.png,7,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6096,
197,mn0dn7q8sr641.png,8,King_Kong_1933_Promotional_Image.png,0.604,
197,mn0dn7q8sr641.png,9,GettyImages-8727806941-e1521676525104-1024x637.jpg,0.603,
197,mn0dn7q8sr641.png,10,images-3 copy.jpg,0.5976,
198,mo95-77   leadership for the 60s campaign poster.jpg,1,John-F-Kennedy.jpeg,0.8801,
198,mo95-77   leadership for the 60s campaign poster.jpg,2,gettyimages-872442016.jpeg,0.8587,
198,mo95-77   leadership for the 60s campaign poster.jpg,3,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.7881,
198,mo95-77   leadership for the 60s campaign poster.jpg,4,Richard-M-Nixon-1969.jpeg,0.7813,
198,mo95-77   leadership for the 60s campaign poster.jpg,5,jfk-assassination.jpeg,0.7554,
198,mo95-77   leadership for the 60s campaign poster.jpg,6,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.7476,
198,mo95-77   leadership for the 60s campaign poster.jpg,7,Franklin-D-Roosevelt-1937.jpeg,0.7473,
198,mo95-77   leadership for the 60s campaign poster.jpg,8,President_Barack_Obama.jpg,0.7455,
198,mo95-77   leadership for the 60s campaign poster.jpg,9,Bill-Clinton.jpeg,0.7306,
198,mo95-77   leadership for the 60s campaign poster.jpg,10,693.jpg,0.72,
199,ncbl0i4iesk31.jpg,1,900_Boy Scouts Jamboree.jpg,0.6521,
199,ncbl0i4iesk31.jpg,2,Registry-of-the-American-Soldier.png,0.5969,
199,ncbl0i4iesk31.jpg,3,Franklin-D-Roosevelt-1937.jpeg,0.5933,
199,ncbl0i4iesk31.jpg,4,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.5844,
199,ncbl0i4iesk31.jpg,5,best-movie-posters-of-all-time-v0-32lofmtktk6g1.jpeg,0.581,
199,ncbl0i4iesk31.jpg,6,images copy.jpg,0.5775,
199,ncbl0i4iesk31.jpg,7,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.577,
199,ncbl0i4iesk31.jpg,8,best-movie-posters-of-all-time-v0-jjxf6ntktk6g1.jpeg,0.5769,
199,ncbl0i4iesk31.jpg,9,Stalin_in_July_1941-scaled.jpg,0.5715,
199,ncbl0i4iesk31.jpg,10,GrIbt2WXgAArYDk.jpg,0.5675,
200,nelson-mandela.jpg,1,68382.jpeg,0.8934,
200,nelson-mandela.jpg,2,7.2-Margaret-Thatcher.jpg,0.7835,
200,nelson-mandela.jpg,3,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.7584,
200,nelson-mandela.jpg,4,Stalin_in_July_1941-scaled.jpg,0.7515,
200,nelson-mandela.jpg,5,141013-che-guevara-716x1024.jpg,0.7492,
200,nelson-mandela.jpg,6,gettyimages-872442016.jpeg,0.7474,
200,nelson-mandela.jpg,7,John-F-Kennedy.jpeg,0.7429,
200,nelson-mandela.jpg,8,President_Barack_Obama.jpg,0.7371,
200,nelson-mandela.jpg,9,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7287,
200,nelson-mandela.jpg,10,ap_080916029731_35535176_ver1.0.jpeg,0.7278,
201,nhiv64my455e1.jpg,1,rtr3xjay.jpg,0.8047,
201,nhiv64my455e1.jpg,2,npr.brightspotcdn copy.jpg,0.7988,
201,nhiv64my455e1.jpg,3,693.jpg,0.7782,
201,nhiv64my455e1.jpg,4,23macfarquharWeb-superJumbo.jpg,0.7751,
201,nhiv64my455e1.jpg,5,Mao-Zedong.jpeg,0.77,
201,nhiv64my455e1.jpg,6,1967-10_1967年毛泽东与林彪.jpg,0.7644,
201,nhiv64my455e1.jpg,7,S1-LZ040_CDIARI_G_20210913165051.jpg,0.7602,
201,nhiv64my455e1.jpg,8,Mao-Zedong-1965.jpeg,0.7594,
201,nhiv64my455e1.jpg,9,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7589,
201,nhiv64my455e1.jpg,10,President-of-China-Xi-Jinping.jpeg,0.7529,
202,p77iczrw86ph1.jpg,1,1967-10_1967年毛泽东与林彪.jpg,0.6724,
202,p77iczrw86ph1.jpg,2,Pres-Richard-Nixon-Deng-Xiaoping-Jimmy-Carter-Jan-29-1979.jpeg,0.6724,
202,p77iczrw86ph1.jpg,3,37430169030_829a131f9b_o.jpeg,0.6684,
202,p77iczrw86ph1.jpg,4,693.jpg,0.6652,
202,p77iczrw86ph1.jpg,5,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6593,
202,p77iczrw86ph1.jpg,6,China-Deng-Xiao-ping-005-1.jpg,0.6589,
202,p77iczrw86ph1.jpg,7,Mao-Zedong.jpeg,0.6516,
202,p77iczrw86ph1.jpg,8,gettyimages-872442016.jpeg,0.6515,
202,p77iczrw86ph1.jpg,9,1982Jun9-1038x576.jpg,0.6436,
202,p77iczrw86ph1.jpg,10,mao-zedong-jiang-jieshi-histoire.jpeg,0.6411,
203,pc-1958-024.jpg,1,23macfarquharWeb-superJumbo.jpg,0.6806,
203,pc-1958-024.jpg,2,693.jpg,0.6695,
203,pc-1958-024.jpg,3,Mao-Zedong.jpeg,0.6661,
203,pc-1958-024.jpg,4,China-Deng-Xiao-ping-005-1.jpg,0.6631,
203,pc-1958-024.jpg,5,President-of-China-Xi-Jinping.jpeg,0.6614,
203,pc-1958-024.jpg,6,1967-10_1967年毛泽东与林彪.jpg,0.6614,
203,pc-1958-024.jpg,7,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6548,
203,pc-1958-024.jpg,8,Mao-Zedong-1965.jpeg,0.652,
203,pc-1958-024.jpg,9,S1-LZ040_CDIARI_G_20210913165051.jpg,0.651,
203,pc-1958-024.jpg,10,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.6471,
204,picture-113.jpg,1,Stalin_in_July_1941-scaled.jpg,0.8185,
204,picture-113.jpg,2,images-2 copy.jpg,0.8085,
204,picture-113.jpg,3,images-3 copy.jpg,0.8043,
204,picture-113.jpg,4,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7939,
204,picture-113.jpg,5,Joseph-Stalin-1950.jpeg,0.786,
204,picture-113.jpg,6,Vladimir_Lenin.jpeg,0.7792,
204,picture-113.jpg,7,sized-170983061.jpeg,0.7677,
204,picture-113.jpg,8,Vladimir_Lenin_a_colori_(cropped).jpg,0.741,
204,picture-113.jpg,9,900_Boy Scouts Jamboree.jpg,0.7288,
204,picture-113.jpg,10,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.7252,
205,picture-130.jpg,1,Stalin_in_July_1941-scaled.jpg,0.7545,
205,picture-130.jpg,2,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7489,
205,picture-130.jpg,3,sized-170983061.jpeg,0.7344,
205,picture-130.jpg,4,Joseph-Stalin-1950.jpeg,0.722,
205,picture-130.jpg,5,images-3 copy.jpg,0.7217,
205,picture-130.jpg,6,images-2 copy.jpg,0.7155,
205,picture-130.jpg,7,Vladimir_Lenin.jpeg,0.7135,
205,picture-130.jpg,8,Vladimir_Lenin_a_colori_(cropped).jpg,0.6949,
205,picture-130.jpg,9,Screenshot 2026-07-30 at 11.26.00 PM.png,0.6927,
205,picture-130.jpg,10,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6828,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,1,Stalin_in_July_1941-scaled.jpg,0.7727,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,2,Joseph-Stalin-1950.jpeg,0.7527,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,3,Vladimir_Lenin.jpeg,0.7447,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,4,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7426,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,5,sized-170983061.jpeg,0.7392,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,6,images-3 copy.jpg,0.7317,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,7,693.jpg,0.731,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,8,1616975269_44_p_brezhnev_oboi_47.jpeg,0.7282,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,9,Leonid-Ilich-Brezhnev.jpeg,0.7221,
206,poster-for-peace-leonid-brezhnev-in-front-of-the-kremlin-in-v0-oxevqgqmltvc1.jpeg,10,Mao-Zedong-1965.jpeg,0.7172,
207,pres18.jpg,1,President_Barack_Obama.jpg,0.8651,
207,pres18.jpg,2,BN-CU905_ObamaG_FR_20140515164201.jpg,0.8047,
207,pres18.jpg,3,the-obamas-potus.jpg,0.7721,
207,pres18.jpg,4,_87498984_obamatearslarge.jpg,0.7692,
207,pres18.jpg,5,Hillary_Clinton_official_Secretary_of_State_portrait_crop.jpg,0.7607,
207,pres18.jpg,6,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.752,
207,pres18.jpg,7,Bill-Clinton.jpeg,0.748,
207,pres18.jpg,8,John-F-Kennedy.jpeg,0.7432,
207,pres18.jpg,9,68382.jpeg,0.7419,
207,pres18.jpg,10,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.7349,
208,rlf76dvxmbph1.jpg,1,Stalin_in_July_1941-scaled.jpg,0.6607,
208,rlf76dvxmbph1.jpg,2,900_Boy Scouts Jamboree.jpg,0.6591,
208,rlf76dvxmbph1.jpg,3,sized-170983061.jpeg,0.6488,
208,rlf76dvxmbph1.jpg,4,1967-10_1967年毛泽东与林彪.jpg,0.6427,
208,rlf76dvxmbph1.jpg,5,GrIbt2WXgAArYDk.jpg,0.6388,
208,rlf76dvxmbph1.jpg,6,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6384,
208,rlf76dvxmbph1.jpg,7,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.638,
208,rlf76dvxmbph1.jpg,8,Screenshot 2026-07-30 at 11.26.00 PM.png,0.6337,
208,rlf76dvxmbph1.jpg,9,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.633,
208,rlf76dvxmbph1.jpg,10,China-Deng-Xiao-ping-005-1.jpg,0.6314,
209,s-l1200 copy.jpg,1,Stalin_in_July_1941-scaled.jpg,0.8057,
209,s-l1200 copy.jpg,2,Leonid-Ilich-Brezhnev.jpeg,0.7929,
209,s-l1200 copy.jpg,3,sized-170983061.jpeg,0.7848,
209,s-l1200 copy.jpg,4,Joseph-Stalin-1950.jpeg,0.7645,
209,s-l1200 copy.jpg,5,images-3 copy.jpg,0.7629,
209,s-l1200 copy.jpg,6,S1-LZ040_CDIARI_G_20210913165051.jpg,0.7622,
209,s-l1200 copy.jpg,7,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7604,
209,s-l1200 copy.jpg,8,Mao-Zedong.jpeg,0.7577,
209,s-l1200 copy.jpg,9,693.jpg,0.7544,
209,s-l1200 copy.jpg,10,Mao-Zedong-1965.jpeg,0.7535,
210,s-l1200.jpg,1,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.7102,
210,s-l1200.jpg,2,King_Kong_1933_Promotional_Image.png,0.6721,
210,s-l1200.jpg,3,900_Boy Scouts Jamboree.jpg,0.666,
210,s-l1200.jpg,4,William-Adolphe_Bouguereau_(1825-1905)_-_Dante_And_Virgil_In_Hell_(1850).jpg,0.6441,
210,s-l1200.jpg,5,NPG-78T0884A_1.jpg,0.6411,
210,s-l1200.jpg,6,images-2 copy.jpg,0.6408,
210,s-l1200.jpg,7,7.2-Margaret-Thatcher.jpg,0.6406,
210,s-l1200.jpg,8,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6353,
210,s-l1200.jpg,9,2827r.jpg,0.633,
210,s-l1200.jpg,10,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6256,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,1,900_Boy Scouts Jamboree.jpg,0.6501,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,2,Screenshot 2026-09-13 at 2.42.39 PM.png,0.6171,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,3,Screenshot 2026-09-13 at 2.44.53 PM.png,0.6126,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,4,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6077,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,5,timon-studler-ABGaVhJxwDQ-unsplash_b99ec30b-edbe-4152-9619-95beb998dd4a-prv.jpg,0.6056,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,6,zunzun no.2  dia de las far castro.jpg,0.6054,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,7,Screenshot 2026-09-13 at 2.38.30 PM.png,0.605,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,8,photo-1506755594592-349d12a7c52a.jpeg,0.5975,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,9,Screenshot 2026-09-13 at 2.43.46 PM.png,0.5967,
211,set-of-7-british-posters-extolling-the-merits-of-v0-1rk1ttnfeq8e1.jpeg,10,TAL-bernina-express-switzerland-PRETTSTEUROTRAIN0426-4e3d53753f7d4de5887ef1c0ab57f662.jpg,0.594,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,1,1861-British-walking-and-sporting-costume.jpg,0.5959,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,2,900_Boy Scouts Jamboree.jpg,0.5943,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,3,zunzun no.2  dia de las far castro.jpg,0.5761,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,4,gettyimages-1061707698.jpeg,0.5719,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,5,Franklin-D-Roosevelt-1937.jpeg,0.561,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,6,Joseph-Stalin-1950.jpeg,0.5586,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,7,150826232822-ww2-china-4.jpg,0.5579,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,8,images-3 copy.jpg,0.5575,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,9,SamuraiArmor-Feat.jpg,0.5569,
212,set-of-7-british-posters-extolling-the-merits-of-v0-32zintnfeq8e1.jpeg,10,Screenshot 2026-09-13 at 2.42.13 PM.png,0.5516,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,1,900_Boy Scouts Jamboree.jpg,0.6317,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,2,zunzun no.2  dia de las far castro.jpg,0.6248,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,3,photo-1506755594592-349d12a7c52a.jpeg,0.6078,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,4,timon-studler-ABGaVhJxwDQ-unsplash_b99ec30b-edbe-4152-9619-95beb998dd4a-prv.jpg,0.6013,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,5,Joseph-Stalin-1950.jpeg,0.5998,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,6,Large-crowd-of-people-014.jpg,0.5975,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,7,NPG-78T0884A_1.jpg,0.5934,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,8,1861-British-walking-and-sporting-costume.jpg,0.5923,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,9,crowd-people-walking-crowded-street-footage-098377624_iconl.jpeg,0.5922,
213,set-of-7-british-posters-extolling-the-merits-of-v0-3cdn4xnfeq8e1.jpeg,10,68382.jpeg,0.5886,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,1,900_Boy Scouts Jamboree.jpg,0.6576,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,2,zunzun no.2  dia de las far castro.jpg,0.6328,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,3,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6163,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,4,Screenshot 2026-09-13 at 2.38.30 PM.png,0.6086,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,5,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6062,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,6,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.5988,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,7,Screenshot 2026-09-13 at 2.38.42 PM.png,0.5982,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,8,Screenshot 2026-09-13 at 2.42.27 PM.png,0.5859,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,9,Screenshot 2026-09-13 at 2.42.13 PM.png,0.5845,
214,set-of-7-british-posters-extolling-the-merits-of-v0-arpqxvnfeq8e1.jpeg,10,1861-British-walking-and-sporting-costume.jpg,0.5834,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,1,900_Boy Scouts Jamboree.jpg,0.6912,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,2,zunzun no.2  dia de las far castro.jpg,0.6802,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,3,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6592,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,4,Large-crowd-of-people-014.jpg,0.6512,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,5,images.jpg,0.644,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,6,RIAN_archive_633872_Workers_of_Soligorsk_potash_plant.jpg,0.6431,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,7,Stalin_in_July_1941-scaled.jpg,0.6395,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,8,crowd-people-walking-crowded-street-footage-098377624_iconl.jpeg,0.6387,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,9,Joseph-Stalin-1950.jpeg,0.6358,
215,set-of-7-british-posters-extolling-the-merits-of-v0-iz4oytnfeq8e1.jpeg,10,photo-1506755594592-349d12a7c52a.jpeg,0.6343,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,1,900_Boy Scouts Jamboree.jpg,0.6212,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,2,zunzun no.2  dia de las far castro.jpg,0.5993,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,3,Heart-and-lungs.jpg,0.5822,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,4,SamuraiArmor-Feat.jpg,0.5776,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,5,150826232822-ww2-china-4.jpg,0.5775,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,6,1861-British-walking-and-sporting-costume.jpg,0.5758,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,7,Franklin-D-Roosevelt-1937.jpeg,0.5731,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,8,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.5728,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,9,mao-zedong-jiang-jieshi-histoire.jpeg,0.5709,
216,set-of-7-british-posters-extolling-the-merits-of-v0-vfzjiunfeq8e1.jpeg,10,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.5689,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,1,900_Boy Scouts Jamboree.jpg,0.668,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,2,SamuraiArmor-Feat.jpg,0.6389,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,3,images.jpg,0.6332,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,4,Screenshot 2026-09-13 at 2.38.42 PM.png,0.6289,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,5,zunzun no.2  dia de las far castro.jpg,0.6273,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,6,1861-British-walking-and-sporting-costume.jpg,0.627,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,7,Large-crowd-of-people-014.jpg,0.6256,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,8,Joseph-Stalin-1950.jpeg,0.6224,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,9,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.618,
217,set-of-7-british-posters-extolling-the-merits-of-v0-zcrjttnfeq8e1.jpeg,10,photo-1506755594592-349d12a7c52a.jpeg,0.6139,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,1,rtr3xjay.jpg,0.8772,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,2,npr.brightspotcdn copy.jpg,0.8276,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,3,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.7463,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,4,_126347570_gettyimages-1238182438.jpg,0.7382,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,5,President-of-China-Xi-Jinping.jpeg,0.7372,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,6,mao_great_leap_forward_history_today_0.jpeg,0.7224,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,7,Mao-Zedong-1965.jpeg,0.72,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,8,Stalin_in_July_1941-scaled.jpg,0.7199,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,9,sized-170983061.jpeg,0.7176,
218,skynews-kim-jong-un-norh-korea_6011929.jpg,10,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7149,
219,stalinbaby.jpeg,1,Stalin_in_July_1941-scaled.jpg,0.848,
219,stalinbaby.jpeg,2,sized-170983061.jpeg,0.8351,
219,stalinbaby.jpeg,3,images-3 copy.jpg,0.8321,
219,stalinbaby.jpeg,4,Joseph-Stalin-1950.jpeg,0.8008,
219,stalinbaby.jpeg,5,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7969,
219,stalinbaby.jpeg,6,Vladimir_Lenin.jpeg,0.781,
219,stalinbaby.jpeg,7,images-2 copy.jpg,0.7789,
219,stalinbaby.jpeg,8,Vladimir_Lenin_a_colori_(cropped).jpg,0.7456,
219,stalinbaby.jpeg,9,Mao-Zedong-1965.jpeg,0.7431,
219,stalinbaby.jpeg,10,mao_great_leap_forward_history_today_0.jpeg,0.7392,
220,tbwpuj6sw0oh1.jpg,1,images-3 copy.jpg,0.7663,
220,tbwpuj6sw0oh1.jpg,2,Stalin_in_July_1941-scaled.jpg,0.7629,
220,tbwpuj6sw0oh1.jpg,3,Mao-Zedong-1965.jpeg,0.7483,
220,tbwpuj6sw0oh1.jpg,4,images-2 copy.jpg,0.744,
220,tbwpuj6sw0oh1.jpg,5,Joseph-Stalin-1950.jpeg,0.7419,
220,tbwpuj6sw0oh1.jpg,6,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7409,
220,tbwpuj6sw0oh1.jpg,7,693.jpg,0.7382,
220,tbwpuj6sw0oh1.jpg,8,Vladimir_Lenin.jpeg,0.7377,
220,tbwpuj6sw0oh1.jpg,9,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7334,
220,tbwpuj6sw0oh1.jpg,10,images copy.jpg,0.7302,
221,theweaponssherequested_1080x.jpeg,1,images-3 copy.jpg,0.6682,
221,theweaponssherequested_1080x.jpeg,2,Stalin_in_July_1941-scaled.jpg,0.6621,
